Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Purchase Amount (VND)
1209,20,Male,Boots,Footwear,Go Vap,S,Red,Winter,2.9,No,Cash,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,2500000
8454,25,Female,Skirt,Clothing,Long Bien,M,Turquoise,Summer,3.7,No,Venmo,2-Day Shipping,Yes,No,33,Debit Card,Fortnightly,1800000
3754,39,Female,Sunglasses,Accessories,Cau Giay,S,Turquoise,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,22,Bank Transfer,Fortnightly,650000
10806,39,Male,Sneakers,Clothing,Nam Tu Liem,L,Olive,Summer,4.8,Yes,Debit Card,Express,No,Yes,35,Bank Transfer,Fortnightly,1475000
3689,52,Female,Sunglasses,Accessories,Nam Tu Liem,L,White,Spring,3,No,Venmo,Next Day Air,No,No,8,Cash,Monthly,2275000
12986,25,Female,Blouse,Clothing,Phuc Tho,M,Gray,Winter,3.9,No,Cash,Store Pickup,Yes,Yes,32,Credit Card,Bi-Weekly,1700000
1348,44,Male,Sweater,Clothing,District 3,M,Cyan,Summer,3.9,No,Venmo,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly,2375000
13200,48,Female,Jewelry,Footwear,Phu Xuyen,M,Violet,Fall,3.5,No,Venmo,Standard,Yes,No,39,Venmo,Monthly,1300000
12344,69,Female,Dress,Clothing,Hai Ba Trung,S,Red,Spring,4.9,Yes,Debit Card,Next Day Air,Yes,Yes,45,Debit Card,Bi-Weekly,700000
714,37,Male,Hoodie,Clothing,Bac Tu Liem,M,Lavender,Summer,2.6,Yes,Bank Transfer,Express,Yes,Yes,39,Bank Transfer,Bi-Weekly,2250000
15143,20,Male,Socks,Outerwear,Long Bien,L,Gray,Fall,4.5,Yes,Bank Transfer,Free Shipping,Yes,Yes,27,Cash,Bi-Weekly,1175000
4180,70,Male,Shorts,Clothing,Son Tay,M,Black,Fall,3.7,Yes,Cash,2-Day Shipping,No,Yes,10,Cash,Annually,1750000
14637,59,Male,Jacket,Clothing,District 7,XL,White,Summer,4.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,50,Debit Card,Bi-Weekly,1950000
3585,39,Female,Sneakers,Footwear,Hoai Duc,L,Indigo,Fall,4.8,No,Debit Card,Express,No,No,48,Debit Card,Monthly,1300000
15,64,Male,Coat,Outerwear,Bac Tu Liem,L,Teal,Winter,4.7,Yes,PayPal,Free Shipping,Yes,Yes,34,Debit Card,Weekly,1325000
93,61,Male,Jacket,Outerwear,Soc Son,M,Olive,Winter,4.4,Yes,Cash,2-Day Shipping,Yes,Yes,13,Venmo,Every 3 Months,2175000
14636,53,Male,Socks,Clothing,District 2,M,Black,Spring,3.9,No,Venmo,Next Day Air,Yes,Yes,39,Credit Card,Annually,2450000
8840,68,Male,Blouse,Clothing,District 3,L,Maroon,Spring,4.9,Yes,Venmo,Standard,No,Yes,45,PayPal,Monthly,975000
8840,68,Male,Blouse,Clothing,District 3,L,Maroon,Spring,4.9,Yes,Venmo,Standard,No,Yes,45,PayPal,Monthly,975000
10350,70,Female,Jewelry,Footwear,Thuong Tin,XL,Blue,Fall,4.2,No,Debit Card,Next Day Air,Yes,No,42,Debit Card,Annually,1475000
12077,67,Female,Skirt,Outerwear,Soc Son,M,Gray,Fall,3.7,No,Cash,Free Shipping,Yes,Yes,2,Credit Card,Fortnightly,2450000
14722,23,Male,Hoodie,Clothing,Ha Dong,M,Black,Winter,4.6,Yes,Venmo,Next Day Air,No,No,24,PayPal,Monthly,675000
765,55,Male,Skirt,Clothing,Thach That,XL,Silver,Fall,4.2,Yes,Bank Transfer,Free Shipping,Yes,Yes,6,Debit Card,Quarterly,975000
14315,20,Female,Belt,Accessories,Can Gio,M,Violet,Spring,3.5,Yes,Debit Card,Next Day Air,Yes,No,9,Debit Card,Monthly,1025000
1576,52,Male,Shirt,Clothing,District 6,M,Turquoise,Spring,3.6,No,Cash,Next Day Air,Yes,Yes,28,Cash,Fortnightly,700000
12050,49,Male,Jewelry,Clothing,Go Vap,S,Pink,Winter,3.9,Yes,Debit Card,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly,1475000
13288,60,Male,T-shirt,Footwear,District 2,L,Gray,Summer,3.8,No,Cash,2-Day Shipping,Yes,Yes,17,Cash,Weekly,975000
12050,49,Male,Jewelry,Clothing,Go Vap,S,Pink,Winter,3.9,Yes,Debit Card,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly,1475000
13894,29,Female,Blouse,Clothing,Soc Son,M,Olive,Winter,4,Yes,Credit Card,Store Pickup,Yes,Yes,43,PayPal,Monthly,2075000
11417,68,Female,Dress,Accessories,Hai Ba Trung,M,White,Winter,4.1,Yes,Bank Transfer,Store Pickup,Yes,No,13,Cash,Annually,2400000
1499,59,Male,Sweater,Clothing,Phu Xuyen,M,Teal,Summer,3.1,No,PayPal,Standard,Yes,Yes,46,Venmo,Fortnightly,800000
959,70,Male,Sneakers,Footwear,District 4,XL,Beige,Winter,4.4,Yes,Cash,Free Shipping,Yes,Yes,31,Credit Card,Bi-Weekly,1325000
14412,61,Female,Gloves,Clothing,Ha Dong,S,Violet,Winter,4.3,Yes,Credit Card,Express,No,Yes,34,Cash,Annually,575000
11524,69,Male,Sandals,Accessories,Nha Be,XL,White,Fall,3,Yes,Credit Card,Express,Yes,Yes,36,Credit Card,Fortnightly,700000
857,55,Male,Shirt,Clothing,Phu Xuyen,M,Gold,Summer,3.5,Yes,Debit Card,Express,Yes,Yes,47,Debit Card,Fortnightly,825000
9496,19,Male,Dress,Clothing,Thach That,M,Gray,Spring,4.4,No,Venmo,Next Day Air,Yes,Yes,25,PayPal,Fortnightly,2275000
13850,46,Female,Boots,Accessories,District 10,S,Black,Summer,4.1,Yes,Bank Transfer,Next Day Air,Yes,Yes,46,Credit Card,Annually,650000
13413,68,Female,Pants,Clothing,District 11,M,Charcoal,Winter,2.6,No,PayPal,Express,Yes,Yes,33,Bank Transfer,Fortnightly,1800000
13048,69,Female,Shorts,Accessories,Thanh Tri,M,White,Fall,2.6,Yes,Credit Card,Free Shipping,Yes,No,28,Venmo,Weekly,800000
3778,43,Female,Shorts,Clothing,Thuong Tin,M,Maroon,Fall,4.3,No,Debit Card,Express,No,No,9,Cash,Weekly,1625000
577,48,Male,Hat,Accessories,District 8,M,Black,Winter,5,Yes,Venmo,2-Day Shipping,Yes,Yes,5,Credit Card,Every 3 Months,1700000
10716,28,Male,Dress,Accessories,Son Tay,L,Black,Spring,4.4,No,Cash,Store Pickup,Yes,No,13,Debit Card,Monthly,1875000
13389,67,Male,Hat,Accessories,Thanh Tri,M,Black,Spring,4.3,Yes,Venmo,Next Day Air,Yes,Yes,39,Venmo,Monthly,2425000
484,23,Male,Hoodie,Clothing,Binh Thanh,M,White,Fall,3.9,Yes,Venmo,Store Pickup,Yes,Yes,12,Debit Card,Weekly,1825000
11100,51,Female,Pants,Accessories,Thu Duc,L,Turquoise,Winter,3.8,No,Credit Card,Standard,Yes,No,36,Cash,Weekly,2375000
1559,35,Male,Sunglasses,Accessories,Gia Lam,XL,Teal,Fall,3.5,No,Credit Card,Express,Yes,Yes,24,Credit Card,Every 3 Months,1875000
8881,69,Male,Sandals,Footwear,Cau Giay,S,Violet,Spring,3.9,Yes,Venmo,Express,Yes,No,2,Debit Card,Fortnightly,875000
8592,52,Male,Dress,Accessories,Phu Nhuan,L,Pink,Spring,3.7,No,Debit Card,Store Pickup,Yes,Yes,26,Credit Card,Fortnightly,1250000
511,21,Male,Shirt,Clothing,My Duc,M,Teal,Fall,3.9,Yes,Credit Card,2-Day Shipping,Yes,Yes,22,Venmo,Annually,2175000
11150,52,Female,Coat,Clothing,Ung Hoa,L,Turquoise,Summer,4.3,Yes,Bank Transfer,Free Shipping,No,Yes,14,Credit Card,Bi-Weekly,1225000
12281,19,Male,Sandals,Clothing,Quoc Oai,L,Black,Fall,5,Yes,Venmo,Standard,Yes,Yes,22,Cash,Weekly,1375000
13413,68,Female,Pants,Clothing,District 11,M,Charcoal,Winter,2.6,No,PayPal,Express,Yes,Yes,33,Bank Transfer,Fortnightly,1800000
13219,20,Female,Gloves,Clothing,District 12,L,Black,Summer,3.7,No,Credit Card,Store Pickup,Yes,Yes,43,Venmo,Bi-Weekly,1100000
10259,48,Female,Shorts,Accessories,District 4,M,Violet,Fall,4.8,No,Credit Card,Express,No,Yes,11,Cash,Monthly,1500000
1510,20,Male,Dress,Clothing,Hoc Mon,XL,White,Summer,4.6,No,Credit Card,Free Shipping,Yes,Yes,44,Debit Card,Annually,1350000
10828,64,Male,Dress,Footwear,Nam Tu Liem,S,Gray,Summer,3.8,Yes,Debit Card,Standard,Yes,Yes,9,PayPal,Annually,500000
14022,39,Female,Pants,Clothing,Hai Ba Trung,XL,Black,Summer,3.6,Yes,Credit Card,Store Pickup,Yes,Yes,16,Venmo,Weekly,675000
1348,44,Male,Sweater,Clothing,District 3,M,Cyan,Summer,3.9,No,Venmo,2-Day Shipping,Yes,Yes,47,Bank Transfer,Monthly,2375000
12128,60,Male,Socks,Clothing,Son Tay,M,White,Summer,4.1,Yes,Venmo,Free Shipping,Yes,No,34,Venmo,Bi-Weekly,1600000
3754,39,Female,Sunglasses,Accessories,Cau Giay,S,Turquoise,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,22,Bank Transfer,Fortnightly,650000
12042,37,Female,Jewelry,Accessories,Ung Hoa,M,Gray,Fall,3.4,Yes,Debit Card,Free Shipping,No,Yes,26,Cash,Bi-Weekly,1100000
13593,32,Female,Sunglasses,Accessories,District 5,M,Red,Fall,4,Yes,Debit Card,Express,Yes,No,7,PayPal,Weekly,700000
9637,60,Male,Shoes,Clothing,District 11,S,Red,Winter,4.5,Yes,Credit Card,Next Day Air,Yes,Yes,34,Credit Card,Bi-Weekly,2350000
9845,27,Female,Sweater,Outerwear,Dong Anh,XL,Black,Spring,3.9,No,Cash,Store Pickup,Yes,Yes,41,PayPal,Fortnightly,1575000
1316,56,Male,Shorts,Clothing,Long Bien,L,Green,Spring,4.2,No,PayPal,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly,1875000
10719,24,Female,Sneakers,Footwear,Can Gio,M,Black,Winter,4,Yes,Bank Transfer,Free Shipping,No,Yes,37,PayPal,Quarterly,1650000
12904,34,Female,Sweater,Outerwear,Ung Hoa,S,Violet,Spring,4.1,No,PayPal,Free Shipping,Yes,Yes,1,Credit Card,Weekly,1850000
13808,18,Female,Jacket,Clothing,Hoan Kiem,S,Gray,Winter,4.4,No,PayPal,Standard,Yes,Yes,41,Credit Card,Annually,1375000
8857,70,Female,Jeans,Clothing,Go Vap,M,Maroon,Winter,3.4,Yes,Credit Card,Free Shipping,Yes,No,39,Debit Card,Bi-Weekly,2375000
13711,47,Female,Skirt,Clothing,Thuong Tin,S,Green,Fall,3.3,Yes,Bank Transfer,Free Shipping,Yes,No,42,Cash,Weekly,1050000
12904,34,Female,Sweater,Outerwear,Ung Hoa,S,Violet,Spring,4.1,No,PayPal,Free Shipping,Yes,Yes,1,Credit Card,Weekly,1850000
13760,50,Male,T-shirt,Clothing,Thach That,M,Olive,Winter,4.2,Yes,PayPal,Express,Yes,No,3,Cash,Weekly,1825000
12823,60,Female,Coat,Accessories,Nha Be,S,Charcoal,Summer,3.1,No,Venmo,Store Pickup,Yes,No,28,Debit Card,Monthly,2225000
857,55,Male,Shirt,Clothing,Phu Xuyen,M,Gold,Summer,3.5,Yes,Debit Card,Express,Yes,Yes,47,Debit Card,Fortnightly,825000
12505,27,Male,Shorts,Clothing,Hoan Kiem,M,Turquoise,Summer,3.8,Yes,Venmo,Store Pickup,Yes,Yes,25,Debit Card,Bi-Weekly,1025000
9833,27,Male,Skirt,Clothing,District 11,M,Green,Winter,3.6,Yes,PayPal,Store Pickup,Yes,Yes,14,Debit Card,Quarterly,1050000
736,61,Male,Sunglasses,Accessories,Cu Chi,M,Orange,Fall,3.6,Yes,Venmo,2-Day Shipping,Yes,Yes,48,Cash,Bi-Weekly,1200000
13661,41,Female,Handbag,Clothing,Thanh Tri,L,Maroon,Spring,3.7,No,Bank Transfer,Standard,No,Yes,22,Cash,Fortnightly,700000
3778,43,Female,Shorts,Clothing,Thuong Tin,M,Maroon,Fall,4.3,No,Debit Card,Express,No,No,9,Cash,Weekly,1625000
12652,50,Female,Blouse,Accessories,Tan Binh,S,White,Winter,3.5,Yes,Venmo,2-Day Shipping,No,Yes,26,PayPal,Bi-Weekly,1725000
12682,35,Male,Boots,Clothing,District 9,L,Gray,Winter,4.7,No,PayPal,Next Day Air,Yes,No,39,Credit Card,Bi-Weekly,1300000
10850,58,Male,Sunglasses,Clothing,Tay Ho,M,Gray,Summer,4.1,Yes,Credit Card,2-Day Shipping,Yes,No,1,Credit Card,Weekly,1150000
13850,46,Female,Boots,Accessories,District 10,S,Black,Summer,4.1,Yes,Bank Transfer,Next Day Air,Yes,Yes,46,Credit Card,Annually,650000
10259,48,Female,Shorts,Accessories,District 4,M,Violet,Fall,4.8,No,Credit Card,Express,No,Yes,11,Cash,Monthly,1500000
12050,49,Male,Jewelry,Clothing,Go Vap,S,Pink,Winter,3.9,Yes,Debit Card,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly,1475000
13048,69,Female,Shorts,Accessories,Thanh Tri,M,White,Fall,2.6,Yes,Credit Card,Free Shipping,Yes,No,28,Venmo,Weekly,800000
11150,52,Female,Coat,Clothing,Ung Hoa,L,Turquoise,Summer,4.3,Yes,Bank Transfer,Free Shipping,No,Yes,14,Credit Card,Bi-Weekly,1225000
13087,19,Male,Skirt,Clothing,District 3,L,Violet,Spring,4.4,Yes,PayPal,Store Pickup,Yes,Yes,10,Credit Card,Quarterly,1425000
89,33,Male,T-shirt,Clothing,Thuong Tin,M,Orange,Fall,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,35,Credit Card,Monthly,1175000
9963,40,Male,Jacket,Clothing,Hoc Mon,L,Gray,Spring,3.3,Yes,Debit Card,Store Pickup,Yes,Yes,25,PayPal,Fortnightly,2050000
10396,56,Female,Coat,Clothing,Cu Chi,M,Olive,Spring,4.1,No,Debit Card,2-Day Shipping,Yes,Yes,23,Bank Transfer,Fortnightly,725000
13731,44,Female,Blouse,Accessories,Phu Xuyen,L,Gray,Summer,4.4,Yes,Debit Card,2-Day Shipping,Yes,Yes,19,PayPal,Annually,900000
12190,32,Male,Sneakers,Clothing,Can Gio,XL,Violet,Fall,4.5,Yes,Credit Card,Standard,Yes,Yes,39,Debit Card,Bi-Weekly,1325000
93,61,Male,Jacket,Outerwear,Soc Son,M,Olive,Winter,4.4,Yes,Cash,2-Day Shipping,Yes,Yes,13,Venmo,Every 3 Months,2175000
953,36,Male,Hat,Accessories,Chuong My,S,Red,Fall,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,28,PayPal,Monthly,1775000
417,36,Male,Belt,Accessories,My Duc,L,Olive,Spring,3.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,24,Bank Transfer,Fortnightly,1375000
13447,61,Male,Shorts,Footwear,District 6,M,Blue,Summer,3.9,No,Cash,Free Shipping,No,Yes,11,Debit Card,Quarterly,1525000
11188,25,Male,Scarf,Clothing,Phuc Tho,XL,Charcoal,Winter,3.9,Yes,Cash,Next Day Air,No,Yes,4,Debit Card,Bi-Weekly,750000
13288,60,Male,T-shirt,Footwear,District 2,L,Gray,Summer,3.8,No,Cash,2-Day Shipping,Yes,Yes,17,Cash,Weekly,975000
10077,43,Male,Skirt,Footwear,Binh Tan,M,Violet,Summer,3.7,Yes,Bank Transfer,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly,800000
8526,55,Male,Boots,Footwear,District 1,M,Black,Winter,4.3,Yes,Cash,Store Pickup,Yes,Yes,15,PayPal,Fortnightly,550000
1499,59,Male,Sweater,Clothing,Phu Xuyen,M,Teal,Summer,3.1,No,PayPal,Standard,Yes,Yes,46,Venmo,Fortnightly,800000
36,54,Male,Blouse,Clothing,District 5,M,Cyan,Summer,4,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,48,Credit Card,Bi-Weekly,825000
15343,67,Female,Pants,Footwear,Tay Ho,S,Charcoal,Winter,3.8,No,Credit Card,Next Day Air,Yes,No,11,Venmo,Bi-Weekly,1825000
36,54,Male,Blouse,Clothing,District 5,M,Cyan,Summer,4,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,48,Credit Card,Bi-Weekly,825000
11385,20,Male,Hoodie,Footwear,District 8,XL,Maroon,Winter,3.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,10,Cash,Weekly,1125000
9450,51,Male,Pants,Accessories,District 9,L,Olive,Summer,3.7,Yes,Debit Card,Standard,Yes,Yes,50,Credit Card,Bi-Weekly,1200000
12290,38,Female,Skirt,Outerwear,District 8,M,Black,Spring,4.3,No,Venmo,Store Pickup,Yes,Yes,37,PayPal,Monthly,2000000
4420,28,Male,Sandals,Footwear,Binh Thanh,L,Black,Fall,4.6,No,Debit Card,Express,Yes,Yes,34,Debit Card,Bi-Weekly,1275000
583,40,Male,Jacket,Outerwear,Quoc Oai,L,Turquoise,Spring,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,2,Bank Transfer,Quarterly,1925000
9518,19,Male,Jeans,Clothing,Me Linh,M,Maroon,Fall,3.7,Yes,PayPal,Free Shipping,Yes,Yes,49,Bank Transfer,Quarterly,2275000
3689,52,Female,Sunglasses,Accessories,Nam Tu Liem,L,White,Spring,3,No,Venmo,Next Day Air,No,No,8,Cash,Monthly,2275000
15090,65,Male,Sandals,Clothing,Ha Dong,M,Red,Winter,4.3,No,PayPal,Store Pickup,Yes,Yes,37,Credit Card,Quarterly,1425000
14596,24,Male,Skirt,Accessories,Binh Thanh,M,Gray,Fall,4.4,Yes,Credit Card,Express,Yes,Yes,31,Debit Card,Bi-Weekly,1525000
1225,62,Male,Shorts,Clothing,Quoc Oai,M,Yellow,Summer,3.7,No,Bank Transfer,Store Pickup,Yes,Yes,18,Venmo,Weekly,1250000
4157,59,Male,Sandals,Footwear,Hoc Mon,M,Black,Winter,3.7,Yes,Venmo,Next Day Air,Yes,No,27,Cash,Bi-Weekly,1300000
8912,61,Female,Socks,Accessories,Binh Chanh,L,Olive,Fall,4.2,Yes,Cash,Free Shipping,Yes,Yes,32,Venmo,Fortnightly,1950000
12037,67,Female,Sneakers,Outerwear,Soc Son,S,Blue,Summer,3.5,Yes,Credit Card,Express,No,Yes,48,Debit Card,Monthly,1425000
14636,53,Male,Socks,Clothing,District 2,M,Black,Spring,3.9,No,Venmo,Next Day Air,Yes,Yes,39,Credit Card,Annually,2450000
440,62,Male,Jacket,Outerwear,Can Gio,M,Turquoise,Summer,3.4,Yes,PayPal,Free Shipping,Yes,Yes,31,Cash,Monthly,1250000
8857,70,Female,Jeans,Clothing,Go Vap,M,Maroon,Winter,3.4,Yes,Credit Card,Free Shipping,Yes,No,39,Debit Card,Bi-Weekly,2375000
12042,37,Female,Jewelry,Accessories,Ung Hoa,M,Gray,Fall,3.4,Yes,Debit Card,Free Shipping,No,Yes,26,Cash,Bi-Weekly,1100000
1692,64,Male,Shoes,Footwear,Phu Nhuan,L,Blue,Summer,3.5,No,Credit Card,Next Day Air,No,No,4,Cash,Annually,1525000
417,36,Male,Belt,Accessories,My Duc,L,Olive,Spring,3.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,24,Bank Transfer,Fortnightly,1375000
13065,49,Female,Skirt,Outerwear,Thach That,M,Gray,Spring,4.1,Yes,Cash,Next Day Air,Yes,Yes,14,PayPal,Quarterly,2225000
15178,66,Male,Pants,Clothing,District 4,M,Maroon,Fall,4,Yes,PayPal,Express,Yes,No,37,Credit Card,Weekly,1225000
260,32,Male,Jeans,Clothing,District 7,M,Gold,Fall,2.9,Yes,Credit Card,Standard,Yes,Yes,13,Debit Card,Annually,1425000
11889,24,Male,T-shirt,Accessories,Dong Anh,S,Black,Spring,4.4,Yes,Venmo,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly,950000
9870,54,Female,Sandals,Accessories,Ba Dinh,M,Charcoal,Summer,3.9,No,PayPal,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly,1550000
3925,63,Male,Shorts,Clothing,Go Vap,L,Gray,Spring,4.3,Yes,Bank Transfer,2-Day Shipping,No,Yes,9,Debit Card,Quarterly,1050000
15180,45,Male,Jeans,Outerwear,Ba Dinh,XL,Black,Winter,4.2,Yes,Venmo,Next Day Air,Yes,Yes,23,Debit Card,Monthly,1025000
15230,29,Female,Belt,Clothing,Ba Dinh,M,Pink,Winter,4.2,Yes,Debit Card,Express,No,Yes,34,Cash,Quarterly,2200000
9359,46,Male,Shirt,Outerwear,District 7,XL,Black,Winter,4.6,No,Cash,Express,Yes,Yes,1,Venmo,Annually,1650000
368,52,Male,Dress,Clothing,District 2,XL,Cyan,Spring,2.8,Yes,Credit Card,Store Pickup,Yes,Yes,18,Bank Transfer,Monthly,1000000
14022,39,Female,Pants,Clothing,Hai Ba Trung,XL,Black,Summer,3.6,Yes,Credit Card,Store Pickup,Yes,Yes,16,Venmo,Weekly,675000
4238,23,Female,Hat,Accessories,Tay Ho,M,Gray,Spring,3.6,No,Debit Card,Standard,No,Yes,48,Cash,Monthly,1000000
1692,64,Male,Shoes,Footwear,Phu Nhuan,L,Blue,Summer,3.5,No,Credit Card,Next Day Air,No,No,4,Cash,Annually,1525000
10178,49,Male,Pants,Clothing,Long Bien,M,Violet,Winter,4.5,No,PayPal,Store Pickup,Yes,No,3,Credit Card,Bi-Weekly,1250000
12995,39,Female,Hoodie,Clothing,Nha Be,L,Turquoise,Spring,4.9,Yes,Debit Card,Next Day Air,Yes,Yes,17,PayPal,Weekly,2175000
12505,27,Male,Shorts,Clothing,Hoan Kiem,M,Turquoise,Summer,3.8,Yes,Venmo,Store Pickup,Yes,Yes,25,Debit Card,Bi-Weekly,1025000
13860,27,Female,Skirt,Accessories,Thanh Tri,M,Green,Winter,3.8,Yes,Bank Transfer,Store Pickup,Yes,Yes,12,Credit Card,Weekly,1475000
11678,51,Male,Sweater,Accessories,District 1,M,Gray,Winter,4,No,Cash,Express,Yes,Yes,44,PayPal,Monthly,1800000
14311,18,Female,Jacket,Accessories,Thuong Tin,M,Violet,Winter,3.5,Yes,PayPal,Next Day Air,Yes,Yes,41,Credit Card,Monthly,625000
501,36,Male,T-shirt,Clothing,Go Vap,L,Purple,Fall,4.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,35,Venmo,Every 3 Months,775000
734,45,Male,Dress,Clothing,District 10,L,Cyan,Fall,2.7,Yes,Cash,2-Day Shipping,Yes,Yes,20,Debit Card,Bi-Weekly,900000
8752,29,Female,Hoodie,Clothing,Thanh Tri,M,White,Summer,4.4,Yes,Debit Card,Standard,Yes,Yes,32,PayPal,Bi-Weekly,1550000
765,55,Male,Skirt,Clothing,Thach That,XL,Silver,Fall,4.2,Yes,Bank Transfer,Free Shipping,Yes,Yes,6,Debit Card,Quarterly,975000
10649,23,Female,Hat,Clothing,Quoc Oai,M,Blue,Winter,2.9,Yes,Venmo,Next Day Air,No,Yes,39,Credit Card,Bi-Weekly,1200000
1618,43,Male,Blouse,Clothing,District 1,M,Peach,Winter,4.3,No,PayPal,Standard,Yes,Yes,50,Credit Card,Fortnightly,1600000
9359,46,Male,Shirt,Outerwear,District 7,XL,Black,Winter,4.6,No,Cash,Express,Yes,Yes,1,Venmo,Annually,1650000
8752,29,Female,Hoodie,Clothing,Thanh Tri,M,White,Summer,4.4,Yes,Debit Card,Standard,Yes,Yes,32,PayPal,Bi-Weekly,1550000
13809,68,Female,Boots,Footwear,District 3,XL,White,Summer,3.9,Yes,Cash,Next Day Air,No,Yes,34,Credit Card,Weekly,1625000
1254,39,Male,Sandals,Footwear,Phu Xuyen,XL,Red,Winter,4.9,No,Venmo,Express,Yes,Yes,49,PayPal,Annually,575000
14570,64,Male,Pants,Outerwear,Thanh Tri,M,Red,Winter,3,Yes,Credit Card,2-Day Shipping,Yes,No,9,PayPal,Fortnightly,2350000
13621,69,Male,Blouse,Clothing,Hoang Mai,L,Green,Fall,3.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,33,PayPal,Weekly,775000
12602,46,Female,Handbag,Clothing,Hoan Kiem,S,Green,Spring,3.8,No,Bank Transfer,Next Day Air,Yes,Yes,12,Credit Card,Monthly,650000
3778,43,Female,Shorts,Clothing,Thuong Tin,M,Maroon,Fall,4.3,No,Debit Card,Express,No,No,9,Cash,Weekly,1625000
11486,25,Female,Shorts,Accessories,Thach That,L,Black,Winter,3.8,Yes,Debit Card,Free Shipping,Yes,Yes,39,Credit Card,Weekly,1600000
583,40,Male,Jacket,Outerwear,Quoc Oai,L,Turquoise,Spring,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,2,Bank Transfer,Quarterly,1925000
511,21,Male,Shirt,Clothing,My Duc,M,Teal,Fall,3.9,Yes,Credit Card,2-Day Shipping,Yes,Yes,22,Venmo,Annually,2175000
1069,55,Male,Shirt,Clothing,Ba Vi,M,Olive,Fall,2.5,No,Bank Transfer,Standard,Yes,Yes,47,Credit Card,Weekly,2350000
13065,49,Female,Skirt,Outerwear,Thach That,M,Gray,Spring,4.1,Yes,Cash,Next Day Air,Yes,Yes,14,PayPal,Quarterly,2225000
417,36,Male,Belt,Accessories,My Duc,L,Olive,Spring,3.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,24,Bank Transfer,Fortnightly,1375000
12042,37,Female,Jewelry,Accessories,Ung Hoa,M,Gray,Fall,3.4,Yes,Debit Card,Free Shipping,No,Yes,26,Cash,Bi-Weekly,1100000
15356,54,Male,Skirt,Accessories,Ba Vi,XL,Turquoise,Spring,4.8,No,Bank Transfer,Express,No,No,21,Venmo,Bi-Weekly,2225000
12846,41,Female,T-shirt,Outerwear,Hoai Duc,L,Turquoise,Summer,3,Yes,Bank Transfer,2-Day Shipping,Yes,No,33,Venmo,Weekly,1450000
12824,27,Male,Hoodie,Accessories,District 1,M,White,Spring,3.7,Yes,Venmo,Standard,Yes,Yes,29,Credit Card,Monthly,1275000
1513,60,Male,Sneakers,Footwear,Tan Binh,L,Silver,Winter,3.9,No,Debit Card,Standard,Yes,Yes,18,PayPal,Bi-Weekly,575000
10077,43,Male,Skirt,Footwear,Binh Tan,M,Violet,Summer,3.7,Yes,Bank Transfer,Free Shipping,Yes,Yes,15,Venmo,Bi-Weekly,800000
1579,62,Male,Pants,Clothing,Thanh Oai,S,Maroon,Winter,4.9,No,Debit Card,2-Day Shipping,Yes,Yes,2,PayPal,Quarterly,2425000
8678,70,Female,Jewelry,Accessories,Phu Xuyen,M,Gray,Summer,2.6,Yes,Credit Card,Free Shipping,No,Yes,24,Bank Transfer,Bi-Weekly,1175000
12068,56,Male,Jeans,Outerwear,Me Linh,M,Violet,Spring,3.6,Yes,Debit Card,Standard,No,Yes,39,Cash,Quarterly,2075000
3780,60,Female,Jeans,Clothing,District 10,XL,Lavender,Spring,4,No,Venmo,Express,No,No,45,PayPal,Annually,1875000
13690,34,Male,Hoodie,Clothing,District 2,L,Violet,Winter,4.1,No,Cash,Standard,No,Yes,32,Cash,Monthly,1625000
9170,39,Male,Shoes,Accessories,Hoang Mai,M,Red,Summer,4.5,Yes,Debit Card,2-Day Shipping,Yes,No,35,Venmo,Fortnightly,1150000
669,49,Male,T-shirt,Clothing,Hoan Kiem,S,Turquoise,Fall,2.9,Yes,Credit Card,Express,Yes,Yes,35,Bank Transfer,Monthly,2125000
